row_type,service,major_group_code,major_group_name,afsc_code,afsc_family,skill_level_num,skill_level_name,skill_tier,afsc_title,shred_code,shred_title,aircraft_tags,authorized_without_shredouts,is_data_mask,page,effective_date,source_file,afsc_code_plain,search_key_plain,search_key,join_key_afsc_skill,join_key_afsc_skill_shred,text,id
shred,USAF,1A,AIRCREW OPERATIONS,1A153,1A1,5,Journeyman/Skilled,journeyman,Special Mission Aviator,G,MH-139 Flight Engineer,MH-139,false,false,1,2025-04-30,EnlClassStructue.pdf,1A153,1A153/G,1A153/G,1A153|5,1A153|5|G,USAF 1A 1A153 (Journeyman/Skilled) : Special Mission Aviator | Shred G: MH-139 Flight Engineer,1a153:5:g:5544275a9c
shred,USAF,1A,AIRCREW OPERATIONS,1A153,1A1,5,Journeyman/Skilled,journeyman,Special Mission Aviator,H,C-146 Loadmaster,C-146,false,false,1,2025-04-30,EnlClassStructue.pdf,1A153,1A153/H,1A153/H,1A153|5,1A153|5|H,USAF 1A 1A153 (Journeyman/Skilled) : Special Mission Aviator | Shred H: C-146 Loadmaster,1a153:5:h:f313528cfc
shred,USAF,1A,AIRCREW OPERATIONS,1A153,1A1,5,Journeyman/Skilled,journeyman,Special Mission Aviator,Z,Data Mask Mobility Force Aviator,,false,true,1,2025-04-30,EnlClassStructue.pdf,1A153,1A153/Z,1A153/Z,1A153|5,1A153|5|Z,USAF 1A 1A153 (Journeyman/Skilled) : Special Mission Aviator | Shred Z: Data Mask Mobility Force Aviator,1a153:5:z:94ea76edc5
base,USAF,1A,AIRCREW OPERATIONS,1A154*,1A1,5,Journeyman/Skilled,journeyman,Multi-Domain Operations Aviator,,,,true,false,1,2025-04-30,EnlClassStructue.pdf,1A154,1A154,1A154*,1A154*|5,1A154*|5|,USAF 1A 1A154* (Journeyman/Skilled) : Multi-Domain Operations Aviator,1a154*:5:_:fc5fe9ad32
shred,USAF,1A,AIRCREW OPERATIONS,1A154*,1A1,5,Journeyman/Skilled,journeyman,Multi-Domain Operations Aviator,C,E-9 Systems Operator,E-9,true,false,1,2025-04-30,EnlClassStructue.pdf,1A154,1A154/C,1A154*/C,1A154*|5,1A154*|5|C,USAF 1A 1A154* (Journeyman/Skilled) : Multi-Domain Operations Aviator | Shred C: E-9 Systems Operator,1a154*:5:c:c96433f93e
base,USAF,,,1A158,1A1,5,Journeyman/Skilled,journeyman,Executive Mission Aviator,,,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A158,1A158,1A158,1A158|5,1A158|5|,USAF  1A158 (Journeyman/Skilled) : Executive Mission Aviator,1a158:5:_:322341859d
shred,USAF,1A,AIRCREW OPERATIONS,1A158,1A1,5,Journeyman/Skilled,journeyman,Executive Mission Aviator,A,C-32/C-40 Flight Attendant,"C-32,C-40",false,false,1,2025-04-30,EnlClassStructue.pdf,1A158,1A158/A,1A158/A,1A158|5,1A158|5|A,USAF 1A 1A158 (Journeyman/Skilled) : Executive Mission Aviator | Shred A: C-32/C-40 Flight Attendant,1a158:5:a:075e308dfd
shred,USAF,1A,AIRCREW OPERATIONS,1A158,1A1,5,Journeyman/Skilled,journeyman,Executive Mission Aviator,H,RQ-4 Sensor Operator,RQ-4,false,false,1,2025-04-30,EnlClassStructue.pdf,1A158,1A158/H,1A158/H,1A158|5,1A158|5|H,USAF 1A 1A158 (Journeyman/Skilled) : Executive Mission Aviator | Shred H: RQ-4 Sensor Operator,1a158:5:h:0eb4975a80
shred,USAF,1A,AIRCREW OPERATIONS,1A158,1A1,5,Journeyman/Skilled,journeyman,Executive Mission Aviator,Y,General,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A158,1A158/Y,1A158/Y,1A158|5,1A158|5|Y,USAF 1A 1A158 (Journeyman/Skilled) : Executive Mission Aviator | Shred Y: General,1a158:5:y:262801c609
base,USAF,,,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,,,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172,1A172,1A172|7,1A172|7|,USAF  1A172 (Craftsman/Advanced) : Mobility Force Aviator,1a172:7:_:135b098186
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,A,C-5 Flight Engineer,C-5,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/A,1A172/A,1A172|7,1A172|7|A,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred A: C-5 Flight Engineer,1a172:7:a:24b21fed3f
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,B,C-5 Loadmaster,C-5,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/B,1A172/B,1A172|7,1A172|7|B,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred B: C-5 Loadmaster,1a172:7:b:b0d67fc071
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,C,C-17 Loadmaster,C-17,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/C,1A172/C,1A172|7,1A172|7|C,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred C: C-17 Loadmaster,1a172:7:c:b072db49c6
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,D,C-130J Loadmaster,C-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/D,1A172/D,1A172|7,1A172|7|D,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred D: C-130J Loadmaster,1a172:7:d:3091d16207
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,E,WC-130J Loadmaster,WC-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/E,1A172/E,1A172|7,1A172|7|E,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred E: WC-130J Loadmaster,1a172:7:e:3266edf5e2
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,F,E-3 Flight Engineer,E-3,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/F,1A172/F,1A172|7,1A172|7|F,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred F: E-3 Flight Engineer,1a172:7:f:5d958fc55c
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,G,KC-46 Boom Operator,KC-46,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/G,1A172/G,1A172|7,1A172|7|G,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred G: KC-46 Boom Operator,1a172:7:g:4a28989f44
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,H,KC-135 Boom Operator,KC-135,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/H,1A172/H,1A172|7,1A172|7|H,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred H: KC-135 Boom Operator,1a172:7:h:a2df4daec4
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,I,KC-10 Boom Operator,KC-10,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/I,1A172/I,1A172|7,1A172|7|I,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred I: KC-10 Boom Operator,1a172:7:i:fe6807bdfc
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,J,KC-10 Flight Engineer,KC-10,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/J,1A172/J,1A172|7,1A172|7|J,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred J: KC-10 Flight Engineer,1a172:7:j:7b6265b622
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,K,E-8 Flight Engineer,E-8,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/K,1A172/K,1A172|7,1A172|7|K,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred K: E-8 Flight Engineer,1a172:7:k:63791a352d
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,L,C-130H Flight Engineer,C-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/L,1A172/L,1A172|7,1A172|7|L,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred L: C-130H Flight Engineer,1a172:7:l:387c12c640
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,N,C-130H Loadmaster,C-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/N,1A172/N,1A172|7,1A172|7|N,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred N: C-130H Loadmaster,1a172:7:n:c24093bd0e
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,O,EC-130H Flight Engineer,EC-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/O,1A172/O,1A172|7,1A172|7|O,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred O: EC-130H Flight Engineer,1a172:7:o:57f2c7351d
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,P,LC-130H Loadmaster,LC-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/P,1A172/P,1A172|7,1A172|7|P,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred P: LC-130H Loadmaster,1a172:7:p:4f8846e538
shred,USAF,1A,AIRCREW OPERATIONS,1A172,1A1,7,Craftsman/Advanced,craftsman,Mobility Force Aviator,Q,LC-130H Flight Engineer,LC-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A172,1A172/Q,1A172/Q,1A172|7,1A172|7|Q,USAF 1A 1A172 (Craftsman/Advanced) : Mobility Force Aviator | Shred Q: LC-130H Flight Engineer,1a172:7:q:768a7fe40d
base,USAF,,,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,,,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173,1A173,1A173|7,1A173|7|,USAF  1A173 (Craftsman/Advanced) : Special Mission Aviator,1a173:7:_:2daeb5108b
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,A,AC-130J Gunner,AC-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/A,1A173/A,1A173|7,1A173|7|A,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred A: AC-130J Gunner,1a173:7:a:5489a8a40c
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,B,CV-22 Flight Engineer,CV-22,false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/B,1A173/B,1A173|7,1A173|7|B,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred B: CV-22 Flight Engineer,1a173:7:b:203172ca60
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,C,UH-1N/TH-1H Flight Engineer,"TH-1H,UH-1N",false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/C,1A173/C,1A173|7,1A173|7|C,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred C: UH-1N/TH-1H Flight Engineer,1a173:7:c:2bfd4dd013
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,E,MC-130J Loadmaster,MC-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/E,1A173/E,1A173|7,1A173|7|E,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred E: MC-130J Loadmaster,1a173:7:e:7e1b67e3fa
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,F,HH-60 Flight Engineer,HH-60,false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/F,1A173/F,1A173|7,1A173|7|F,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred F: HH-60 Flight Engineer,1a173:7:f:e68018498f
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,G,MH-139 Flight Engineer,MH-139,false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/G,1A173/G,1A173|7,1A173|7|G,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred G: MH-139 Flight Engineer,1a173:7:g:8d1d216357
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,H,C-146 Loadmaster,C-146,false,false,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/H,1A173/H,1A173|7,1A173|7|H,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred H: C-146 Loadmaster,1a173:7:h:39c6275162
shred,USAF,1A,AIRCREW OPERATIONS,1A173,1A1,7,Craftsman/Advanced,craftsman,Special Mission Aviator,Z,Data Mask Mobility Force Aviator,,false,true,1,2025-04-30,EnlClassStructue.pdf,1A173,1A173/Z,1A173/Z,1A173|7,1A173|7|Z,USAF 1A 1A173 (Craftsman/Advanced) : Special Mission Aviator | Shred Z: Data Mask Mobility Force Aviator,1a173:7:z:f0387f7a16
base,USAF,1A,AIRCREW OPERATIONS,1A174*,1A1,7,Craftsman/Advanced,craftsman,Multi-Domain Operations Aviator,,,,true,false,1,2025-04-30,EnlClassStructue.pdf,1A174,1A174,1A174*,1A174*|7,1A174*|7|,USAF 1A 1A174* (Craftsman/Advanced) : Multi-Domain Operations Aviator,1a174*:7:_:c0b77a2c0d
shred,USAF,1A,AIRCREW OPERATIONS,1A174*,1A1,7,Craftsman/Advanced,craftsman,Multi-Domain Operations Aviator,C,E-9 Systems Operator,E-9,true,false,1,2025-04-30,EnlClassStructue.pdf,1A174,1A174/C,1A174*/C,1A174*|7,1A174*|7|C,USAF 1A 1A174* (Craftsman/Advanced) : Multi-Domain Operations Aviator | Shred C: E-9 Systems Operator,1a174*:7:c:5ecbb19765
base,USAF,,,1A178,1A1,7,Craftsman/Advanced,craftsman,Executive Mission Aviator,,,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A178,1A178,1A178,1A178|7,1A178|7|,USAF  1A178 (Craftsman/Advanced) : Executive Mission Aviator,1a178:7:_:8f9186820e
shred,USAF,1A,AIRCREW OPERATIONS,1A178,1A1,7,Craftsman/Advanced,craftsman,Executive Mission Aviator,A,C-32/C-40 Flight Attendant,"C-32,C-40",false,false,1,2025-04-30,EnlClassStructue.pdf,1A178,1A178/A,1A178/A,1A178|7,1A178|7|A,USAF 1A 1A178 (Craftsman/Advanced) : Executive Mission Aviator | Shred A: C-32/C-40 Flight Attendant,1a178:7:a:ea3d0bff05
shred,USAF,1A,AIRCREW OPERATIONS,1A178,1A1,7,Craftsman/Advanced,craftsman,Executive Mission Aviator,H,RQ-4 Sensor Operator,RQ-4,false,false,1,2025-04-30,EnlClassStructue.pdf,1A178,1A178/H,1A178/H,1A178|7,1A178|7|H,USAF 1A 1A178 (Craftsman/Advanced) : Executive Mission Aviator | Shred H: RQ-4 Sensor Operator,1a178:7:h:206feac180
shred,USAF,1A,AIRCREW OPERATIONS,1A178,1A1,7,Craftsman/Advanced,craftsman,Executive Mission Aviator,Y,General,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A178,1A178/Y,1A178/Y,1A178|7,1A178|7|Y,USAF 1A 1A178 (Craftsman/Advanced) : Executive Mission Aviator | Shred Y: General,1a178:7:y:263aeffb23
base,USAF,,,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,,,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192,1A192,1A192|9,1A192|9|,USAF  1A192 (Superintendent) : Mobility Force Aviator,1a192:9:_:ee3bb2f865
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,A,C-5 Flight Engineer,C-5,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/A,1A192/A,1A192|9,1A192|9|A,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred A: C-5 Flight Engineer,1a192:9:a:3a4d02e13f
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,B,C-5 Loadmaster,C-5,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/B,1A192/B,1A192|9,1A192|9|B,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred B: C-5 Loadmaster,1a192:9:b:18c73a07af
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,C,C-17 Loadmaster,C-17,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/C,1A192/C,1A192|9,1A192|9|C,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred C: C-17 Loadmaster,1a192:9:c:68aae6eed8
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,D,C-130J Loadmaster,C-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/D,1A192/D,1A192|9,1A192|9|D,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred D: C-130J Loadmaster,1a192:9:d:1cea55601a
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,E,WC-130J Loadmaster,WC-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/E,1A192/E,1A192|9,1A192|9|E,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred E: WC-130J Loadmaster,1a192:9:e:1b02487de1
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,F,E-3 Flight Engineer,E-3,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/F,1A192/F,1A192|9,1A192|9|F,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred F: E-3 Flight Engineer,1a192:9:f:16c7b9c3a4
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,G,KC-46 Boom Operator,KC-46,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/G,1A192/G,1A192|9,1A192|9|G,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred G: KC-46 Boom Operator,1a192:9:g:8d8cc45237
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,H,KC-135 Boom Operator,KC-135,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/H,1A192/H,1A192|9,1A192|9|H,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred H: KC-135 Boom Operator,1a192:9:h:f69edf35e2
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,I,KC-10 Boom Operator,KC-10,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/I,1A192/I,1A192|9,1A192|9|I,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred I: KC-10 Boom Operator,1a192:9:i:89233c4429
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,J,KC-10 Flight Engineer,KC-10,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/J,1A192/J,1A192|9,1A192|9|J,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred J: KC-10 Flight Engineer,1a192:9:j:7fa5a65333
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,K,E-8 Flight Engineer,E-8,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/K,1A192/K,1A192|9,1A192|9|K,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred K: E-8 Flight Engineer,1a192:9:k:060ab0e17d
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,L,C-130H Flight Engineer,C-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/L,1A192/L,1A192|9,1A192|9|L,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred L: C-130H Flight Engineer,1a192:9:l:c845de25ee
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,N,C-130H Loadmaster,C-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/N,1A192/N,1A192|9,1A192|9|N,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred N: C-130H Loadmaster,1a192:9:n:c29db7179f
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,O,EC-130H Flight Engineer,EC-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/O,1A192/O,1A192|9,1A192|9|O,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred O: EC-130H Flight Engineer,1a192:9:o:51dfde4640
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,P,LC-130H Loadmaster,LC-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/P,1A192/P,1A192|9,1A192|9|P,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred P: LC-130H Loadmaster,1a192:9:p:4eec068c1a
shred,USAF,1A,AIRCREW OPERATIONS,1A192,1A1,9,Superintendent,superintendent,Mobility Force Aviator,Q,LC-130H Flight Engineer,LC-130H,false,false,1,2025-04-30,EnlClassStructue.pdf,1A192,1A192/Q,1A192/Q,1A192|9,1A192|9|Q,USAF 1A 1A192 (Superintendent) : Mobility Force Aviator | Shred Q: LC-130H Flight Engineer,1a192:9:q:0b8e163644
base,USAF,,,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,,,,false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193,1A193,1A193|9,1A193|9|,USAF  1A193 (Superintendent) : Special Mission Aviator,1a193:9:_:f8f4b90253
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,A,AC-130J Gunner,AC-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/A,1A193/A,1A193|9,1A193|9|A,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred A: AC-130J Gunner,1a193:9:a:b813e47437
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,B,CV-22 Flight Engineer,CV-22,false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/B,1A193/B,1A193|9,1A193|9|B,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred B: CV-22 Flight Engineer,1a193:9:b:62989d74e1
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,C,UH-1N/TH-1H Flight Engineer,"TH-1H,UH-1N",false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/C,1A193/C,1A193|9,1A193|9|C,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred C: UH-1N/TH-1H Flight Engineer,1a193:9:c:2b20dab15e
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,E,MC-130J Loadmaster,MC-130J,false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/E,1A193/E,1A193|9,1A193|9|E,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred E: MC-130J Loadmaster,1a193:9:e:8aec95e403
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,F,HH-60 Flight Engineer,HH-60,false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/F,1A193/F,1A193|9,1A193|9|F,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred F: HH-60 Flight Engineer,1a193:9:f:c4e74fa20c
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,G,MH-139 Flight Engineer,MH-139,false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/G,1A193/G,1A193|9,1A193|9|G,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred G: MH-139 Flight Engineer,1a193:9:g:1972f60802
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,H,C-146 Loadmaster,C-146,false,false,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/H,1A193/H,1A193|9,1A193|9|H,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred H: C-146 Loadmaster,1a193:9:h:3bf73e221b
shred,USAF,1A,AIRCREW OPERATIONS,1A193,1A1,9,Superintendent,superintendent,Special Mission Aviator,Z,Data Mask Mobility Force Aviator,,false,true,1,2025-04-30,EnlClassStructue.pdf,1A193,1A193/Z,1A193/Z,1A193|9,1A193|9|Z,USAF 1A 1A193 (Superintendent) : Special Mission Aviator | Shred Z: Data Mask Mobility Force Aviator,1a193:9:z:45a6df4e2c
base,USAF,1A,AIRCREW OPERATIONS,1A194*,1A1,9,Superintendent,superintendent,Aviator E-3G Radar/Comm/Mission E-3G Radar/Comm/Mission E-3G Radar/Comm/Mission E-3G Radar/Comm/Mission A A A A Operator Operator Operator Operator E-3A Radar/Comm/Mission E-3A Radar/Comm/Mission E-3A Radar/Comm/Mission E-3A Radar/Comm/Mission B B B B Operator Operator Operator Operator,,,,true,false,1,2025-04-30,EnlClassStructue.pdf,1A194,1A194,1A194*,1A194*|9,1A194*|9|,USAF 1A 1A194* (Superintendent) : Aviator E-3G Radar/Comm/Mission E-3G Radar/Comm/Mission E-3G Radar/Comm/Mission E-3G Radar/Comm/Mission A A A A Operator Operator Operator Operator E-3A Radar/Comm/Mission E-3A Radar/Comm/Mission E-3A Radar/Comm/Mission E-3A Radar/Comm/Mission B B B B Operator Operator Operator Operator,1a194*:9:_:b1af5f89c8
